id,latitude,longitude,date_uploaded,sentiment
54983816471,51.527673,-0.079889,1765735481,-0.15
54982932642,51.527673,-0.079889,1765735485,-0.15
54982932602,51.527673,-0.079889,1765735486,-0.15
54984060544,51.527673,-0.079889,1765735487,-0.15
54984002858,51.527673,-0.079889,1765735487,-0.15
54983816211,51.527673,-0.079889,1765735488,-0.15
54981847898,51.527449,-0.083534,1765645911,-0.4
54978188274,51.517825,-0.071016,1765472678,-0.4
54981847898,51.527449,-0.083534,1765645911,-0.4
54978188274,51.517825,-0.071016,1765472678,-0.4
54454077303,51.523679,-0.087089,1765328280,-0.08
54972664892,51.519844,-0.080325,1765291522,-0.45
54972109464,51.526864,-0.06181,1765220079,-0.4
54971202608,51.525636,-0.08325,1765195222,-0.4
54970138632,51.525636,-0.08325,1765195223,-0.3
54966375217,51.524211,-0.075228,1765039441,-0.25
54960433075,51.525594,-0.083209,1764710475,-0.33
54952053917,51.52584,-0.088019,1764414300,-0.2
54952524203,51.525633,-0.079447,1764374799,-0.2
54952584609,51.525633,-0.079447,1764374799,-0.2
54951855428,51.519331,-0.078127,1764345886,-0.1
54950290551,51.519018,-0.076367,1764272967,-0.33
54950078870,51.520188,-0.078656,1764254274,-0.6
54948449869,51.524777,-0.071927,1764178040,-0.1
54945803222,51.52798,-0.078034,1764107747,-0.2
54946995240,51.527252,-0.079131,1764107748,-0.08
54946995170,51.527252,-0.079131,1764107749,-0.08
54946702805,51.527228,-0.0717,1764097529,-0.4
54944587967,51.524799,-0.072473,1764060303,-1.25
54944863900,51.532463,-0.079662,1764015398,-0.1
50697382803,51.52574,-0.08333,1763793354,-0.33
54937516088,51.518804,-0.081356,1763708284,-0.01
54927807679,51.523802,-0.08675,1763310975,-0.1
54923488291,51.532281,-0.061465,1763137912,-0.4
54923047960,51.527349,-0.073996,1763107449,-0.4
54919724250,51.520186,-0.073277,1762969512,-0.2
54919670184,51.528663,-0.070692,1762969513,-0.4
54951855428,51.519331,-0.078127,1764345886,-0.1
54950290551,51.519018,-0.076367,1764272967,-0.33
54950078870,51.520188,-0.078656,1764254274,-0.6
54948449869,51.524777,-0.071927,1764178040,-0.1
54945803222,51.52798,-0.078034,1764107747,-0.2
54946995240,51.527252,-0.079131,1764107748,-0.08
54946995170,51.527252,-0.079131,1764107749,-0.08
54946702805,51.527228,-0.0717,1764097529,-0.4
54944587967,51.524799,-0.072473,1764060303,-1.25
54944863900,51.532463,-0.079662,1764015398,-0.1
54938801979,51.519645,-0.074157,1763973420,-0.38
54927807679,51.523802,-0.08675,1763310975,-0.1
54925260416,51.521096,-0.073826,1763226120,-0.12
54923488291,51.532281,-0.061465,1763137912,-0.4
54923047960,51.527349,-0.073996,1763107449,-0.4
54921647031,51.528837,-0.070188,1763058143,-0.4
54919724250,51.520186,-0.073277,1762969512,-0.2
54919670184,51.528663,-0.070692,1762969513,-0.4
54916587503,51.529558,-0.07288,1762859316,-0.4
54916368366,51.528684,-0.07332,1762859315,-0.1
54914295801,51.533195,-0.073621,1762784645,-0.33
54914546454,51.53112,-0.073513,1762784645,-0.33
54913121377,51.528944,-0.074479,1762774406,-0.65
50361569957,51.525631,-0.083258,1762770060,-0.33
54913883448,51.518283,-0.088666,1762758970,-0.1
54905456743,51.518303,-0.088469,1762413415,-0.02
54898443256,51.517552,-0.066281,1762166262,-0.22
54896850649,51.521483,-0.073459,1762099834,-0.1
54896838519,51.521483,-0.073459,1762099533,-0.1
54896488480,51.522619,-0.070866,1762086063,-1.0
54896423214,51.529144,-0.069823,1762085832,-0.4
54896479265,51.529144,-0.069823,1762085831,-0.4
54895300832,51.529144,-0.069823,1762085831,-0.4
54896422239,51.529144,-0.069823,1762085830,-0.4
54896421254,51.529144,-0.069823,1762085830,-0.4
54895014527,51.521941,-0.071667,1762072500,-0.2
54894671966,51.529144,-0.069823,1762021334,-0.4
54894671841,51.529144,-0.069823,1762021334,-0.4
54893787467,51.529144,-0.069823,1762021333,-0.4
54894557294,51.517292,-0.088815,1762010030,-0.09
54870472147,51.527228,-0.077869,1761094309,-0.04
54868342126,51.520373,-0.072097,1761003246,-0.02
54868273139,51.527673,-0.079889,1760995223,-0.15
54867164032,51.523448,-0.088236,1760995220,-0.33
54868255523,51.527653,-0.079889,1760995224,-0.15
54868310310,51.527653,-0.079889,1760995222,-0.15
54865083273,51.521086,-0.072445,1760881816,-0.1
54865083223,51.521088,-0.072442,1760881815,-0.1
54865128805,51.521061,-0.072245,1760881693,-0.1
54865085629,51.521097,-0.07245,1760881693,-0.1
