index,gpsTimeValid,date,time,millis,lat,lng,speed_mph,gsr,scr,slope_cps,recovery_s,it_date,it_time,emo_level
7785,1,170126,12210000,3135675,45.432278,12.353268,2.82,303,21.25,-0.53,-1,260117,13210000,0.955
7786,1,170126,12210000,3136077,45.432278,12.353268,2.77,304,22.03,1.93,-1,260117,13210000,0.953
7787,1,170126,12210100,3136478,45.432281,12.353284,2.77,305,22.8,1.92,-1,260117,13210100,0.953
7788,1,170126,12210100,3136886,45.432281,12.353284,2.96,305,22.57,-0.56,-1,260117,13210100,0.943
7789,1,170126,12210100,3137288,45.432281,12.353284,2.96,306,23.34,1.9,-1,260117,13210100,0.945
7790,1,170126,12210200,3137690,45.432283,12.3533,2.96,307,24.09,1.88,-1,260117,13210200,0.947
7791,1,170126,12210200,3138091,45.432283,12.3533,2.72,308,24.84,1.87,-1,260117,13210200,0.951
7792,1,170126,12210300,3138492,45.432287,12.353315,2.72,309,25.59,1.85,-1,260117,13210300,0.955
7793,1,170126,12210300,3138937,45.432287,12.353315,2.78,309,25.33,-0.57,-1,260117,13210300,0.949
7794,1,170126,12210400,3139339,45.432291,12.35333,2.78,310,26.07,1.83,-1,260117,13210400,0.953
7795,1,170126,12210400,3139741,45.432291,12.35333,2.78,311,26.8,1.81,-1,260117,13210400,0.957
7796,1,170126,12210400,3140142,45.432291,12.35333,2.82,311,26.53,-0.67,-1,260117,13210400,0.952
7797,1,170126,12210500,3140545,45.432294,12.353345,2.82,311,26.26,-0.66,-1,260117,13210500,0.946
7798,1,170126,12210500,3140951,45.432294,12.353345,2.78,312,26.99,1.79,-1,260117,13210500,0.949
7799,1,170126,12210600,3141352,45.432298,12.353361,2.78,312,26.72,-0.67,-1,260117,13210600,0.943
7800,1,170126,12210600,3141755,45.432298,12.353361,2.78,313,27.44,1.79,-1,260117,13210600,0.946
7801,1,170126,12210600,3142156,45.432298,12.353361,3.04,314,28.16,1.78,-1,260117,13210600,0.95
7802,1,170126,12210700,3142558,45.432302,12.353376,3.04,313,26.89,-3.16,-1,260117,13210700,0.958
7803,1,170126,12210700,3142961,45.432302,12.353376,2.82,310,23.65,-8.04,-1,260117,13210700,0.964
7804,1,170126,12210800,3143366,45.432307,12.353391,2.82,304,17.47,-15.25,-1,260117,13210800,0.97
7805,1,170126,12210800,3143773,45.432307,12.353391,2.82,295,8.39,-22.32,-1,260117,13210800,0.974
7806,1,170126,12210800,3144175,45.432307,12.353391,2.84,287,0.38,-19.91,0,260117,13210800,0.978
7807,1,170126,12210900,3144577,45.43231,12.353407,2.84,283,-3.58,-9.86,0.4,260117,13210900,0.963
7808,1,170126,12210900,3144978,45.43231,12.353407,3.04,283,-3.55,0.09,0.8,260117,13210900,0.935
7809,1,170126,12211000,3145381,45.432312,12.353423,3.04,285,-1.53,5,1.21,260117,13211000,0.897
7810,1,170126,12211000,3145782,45.432312,12.353423,3.04,287,0.47,4.98,0.4,260117,13211000,0.852
7811,1,170126,12211000,3146220,45.432312,12.353423,2.65,283,-3.5,-9.05,0.44,260117,13211000,0.843
7812,1,170126,12211100,3146622,45.432314,12.353438,2.65,280,-6.43,-7.3,0.84,260117,13211100,0.833
7813,1,170126,12211100,3147023,45.432314,12.353438,2.72,278,-8.35,-4.78,1.24,260117,13211100,0.815
7814,1,170126,12211200,3147427,45.432316,12.353454,2.72,279,-7.28,2.66,1.64,260117,13211200,0.786
7815,1,170126,12211200,3147828,45.432316,12.353454,2.72,282,-4.23,7.59,2.05,260117,13211200,0.78
7816,1,170126,12211200,3148228,45.432316,12.353454,2.83,286,-0.23,10.01,2.45,260117,13211200,0.775
7817,1,170126,12211300,3148630,45.432318,12.353467,2.83,285,-1.22,-2.46,0.4,260117,13211300,0.757
7818,1,170126,12211300,3149031,45.432318,12.353467,2.09,285,-1.21,0.03,0.4,260117,13211300,0.73
7819,1,170126,12211400,3149434,45.432318,12.35348,2.09,285,-1.19,0.03,0.4,260117,13211400,0.697
7820,1,170126,12211400,3149835,45.432318,12.35348,2.17,285,-1.18,0.03,0.4,260117,13211400,0.659
7821,1,170126,12211400,3150235,45.432318,12.35348,2.17,286,-0.18,2.5,0.4,260117,13211400,0.619
7822,1,170126,12211500,3150639,45.43232,12.353491,2.17,289,2.79,7.36,0.4,260117,13211500,0.635
7823,1,170126,12211500,3151038,45.43232,12.353491,2.16,291,4.74,4.89,0.8,260117,13211500,0.639
7824,1,170126,12211600,3151440,45.432325,12.353501,2.16,293,6.68,4.81,1.21,260117,13211600,0.65
7825,1,170126,12211600,3151840,45.432325,12.353501,2.07,294,7.6,2.31,1.61,260117,13211600,0.647
7826,1,170126,12211600,3152239,45.432325,12.353501,2.07,295,8.51,2.29,-1,260117,13211600,0.648
7827,1,170126,12211700,3152640,45.432329,12.353514,2.07,297,10.41,4.73,-1,260117,13211700,0.675
7828,1,170126,12211700,3153041,45.432329,12.353514,2.81,296,9.31,-2.73,-1,260117,13211700,0.683
7829,1,170126,12211800,3153484,45.432332,12.353528,2.81,294,7.24,-4.68,-1,260117,13211800,0.691
7830,1,170126,12211800,3153886,45.432332,12.353528,2.61,293,6.18,-2.64,-1,260117,13211800,0.685
7831,1,170126,12211900,3154287,45.432336,12.353544,2.61,292,5.13,-2.62,-1,260117,13211900,0.669
7832,1,170126,12211900,3154689,45.432336,12.353544,2.61,291,4.08,-2.59,-1,260117,13211900,0.648
7833,1,170126,12211900,3155090,45.432336,12.353544,2.96,289,2.06,-5.04,0,260117,13211900,0.642
7834,1,170126,12212000,3155493,45.432338,12.353561,2.96,288,1.05,-2.51,0.4,260117,13212000,0.626
7835,1,170126,12212000,3155894,45.432338,12.353561,2.77,286,-0.94,-4.96,0.4,260117,13212000,0.616
7836,1,170126,12212100,3156295,45.432339,12.353577,2.77,285,-1.92,-2.45,0.4,260117,13212100,0.599
7837,1,170126,12212100,3156697,45.432339,12.353577,2.77,287,0.08,4.97,0.4,260117,13212100,0.589
7838,1,170126,12212100,3157096,45.432339,12.353577,2.85,289,2.06,4.96,0.4,260117,13212100,0.592
7839,1,170126,12212200,3157499,45.432342,12.353593,2.85,291,4.02,4.86,0.8,260117,13212200,0.606
7840,1,170126,12212200,3157901,45.432342,12.353593,2.91,290,2.99,-2.56,1.2,260117,13212200,0.605
7841,1,170126,12212300,3158301,45.432344,12.353609,2.91,284,-2.98,-14.92,1.6,260117,13212300,0.664
7842,1,170126,12212300,3158704,45.432344,12.353609,2.91,278,-8.89,-14.67,2.01,260117,13212300,0.715
7843,1,170126,12212300,3159106,45.432344,12.353609,2.73,274,-12.76,-9.63,2.41,260117,13212300,0.757
7844,1,170126,12212400,3159509,45.432347,12.353625,2.73,273,-13.62,-2.14,2.81,260117,13212400,0.776
7845,1,170126,12212400,3159915,45.432347,12.353625,2.78,275,-11.51,5.21,3.22,260117,13212400,0.799
7846,1,170126,12212500,3160316,45.432349,12.353641,2.78,279,-7.43,10.16,3.62,260117,13212500,0.829
7847,1,170126,12212500,3160718,45.432349,12.353641,2.78,282,-4.39,7.57,4.02,260117,13212500,0.836
7848,1,170126,12212500,3161158,45.432349,12.353641,2.67,283,-3.35,2.35,4.46,260117,13212500,0.827
7849,1,170126,12212600,3161559,45.43235,12.353656,2.67,284,-2.33,2.55,4.86,260117,13212600,0.805
7850,1,170126,12212600,3161962,45.43235,12.353656,2.6,285,-1.32,2.51,5.26,260117,13212600,0.774
7851,1,170126,12212600,3162362,45.43235,12.353656,2.6,287,0.68,4.98,0.4,260117,13212600,0.739
7852,1,170126,12212600,3162762,45.43235,12.353656,2.6,289,2.65,4.93,0.4,260117,13212600,0.722
7853,1,170126,12212700,3163161,45.432352,12.353672,3.1,290,3.61,2.41,0.8,260117,13212700,0.696
7854,1,170126,12212800,3163561,45.432353,12.353689,3.1,291,4.57,2.38,1.2,260117,13212800,0.679
7855,1,170126,12212800,3163966,45.432353,12.353689,2.95,293,6.5,4.78,1.6,260117,13212800,0.694
7856,1,170126,12212900,3164365,45.432355,12.353705,2.95,294,7.43,2.32,2,260117,13212900,0.696
7857,1,170126,12212900,3164765,45.432355,12.353705,2.95,295,8.34,2.29,-1,260117,13212900,0.703
7858,1,170126,12212900,3165165,45.432355,12.353705,2.65,297,10.24,4.74,-1,260117,13212900,0.736
7859,1,170126,12213000,3165567,45.432358,12.353719,2.65,297,10.14,-0.25,-1,260117,13213000,0.748
7860,1,170126,12213000,3165972,45.432358,12.353719,2.47,298,11.02,2.19,-1,260117,13213000,0.761
7861,1,170126,12213100,3166373,45.43236,12.353734,2.47,300,12.89,4.66,-1,260117,13213100,0.797
7862,1,170126,12213100,3166775,45.43236,12.353734,2.47,300,12.77,-0.32,-1,260117,13213100,0.81
7863,1,170126,12213100,3167177,45.43236,12.353734,2.64,299,11.65,-2.78,-1,260117,13213100,0.821
7864,1,170126,12213200,3167580,45.432361,12.353748,2.64,295,7.57,-10.12,-1,260117,13213200,0.848
7865,1,170126,12213200,3167985,45.432361,12.353748,2.37,291,3.54,-9.96,-1,260117,13213200,0.858
7866,1,170126,12213300,3168426,45.432365,12.353763,2.37,288,0.53,-6.81,0,260117,13213300,0.851
7867,1,170126,12213300,3168827,45.432365,12.353763,2.82,288,0.52,-0.01,0.4,260117,13213300,0.83
7868,1,170126,12213300,3169227,45.432365,12.353763,2.82,289,1.51,2.46,0.4,260117,13213300,0.799
7869,1,170126,12213400,3169627,45.43237,12.353773,2.82,290,2.48,2.44,0.4,260117,13213400,0.762
7870,1,170126,12213400,3170027,45.43237,12.353773,1.82,292,4.44,4.89,0.8,260117,13213400,0.758
7871,1,170126,12213500,3170429,45.432372,12.353782,1.82,292,4.39,-0.11,1.2,260117,13213500,0.742
7872,1,170126,12213500,3170833,45.432372,12.353782,1.9,295,7.32,7.24,1.61,260117,13213500,0.775
7873,1,170126,12213500,3171232,45.432372,12.353782,1.9,296,8.24,2.3,-1,260117,13213500,0.786
7874,1,170126,12213600,3171633,45.432373,12.353795,1.9,298,10.14,4.73,-1,260117,13213600,0.812
7875,1,170126,12213600,3172035,45.432373,12.353795,2.52,302,13.99,9.6,-1,260117,13213600,0.84
7876,1,170126,12213700,3172439,45.432376,12.353811,2.52,302,13.85,-0.35,-1,260117,13213700,0.847
7877,1,170126,12213700,3172842,45.432376,12.353811,2.81,303,14.71,2.11,-1,260117,13213700,0.868
7878,1,170126,12213700,3173243,45.432376,12.353811,2.81,335,46.24,78.64,-1,260117,13213700,0.888
7879,1,170126,12213800,3173646,45.43238,12.353825,2.81,345,55.68,23.42,-1,260117,13213800,0.905
7880,1,170126,12213800,3174048,45.43238,12.353825,2.46,338,48.19,-18.62,-1,260117,13213800,0.919
7881,1,170126,12213900,3174455,45.432384,12.353838,2.46,334,43.75,-10.91,-1,260117,13213900,0.931
7882,1,170126,12213900,3174859,45.432384,12.353838,2.44,334,43.31,-1.08,-1,260117,13213900,0.942
7883,1,170126,12214000,3175261,45.432387,12.353852,2.44,332,40.9,-6,-1,260117,13214000,0.95
7884,1,170126,12214000,3175704,45.432387,12.353852,2.44,324,32.57,-18.8,-1,260117,13214000,0.958
7885,1,170126,12214000,3176107,45.432387,12.353852,2.62,308,16.4,-40.11,-1,260117,13214000,0.964
7886,1,170126,12214100,3176514,45.432391,12.353867,2.62,305,13.27,-7.7,-1,260117,13214100,0.953
7887,1,170126,12214100,3176917,45.432391,12.353867,2.82,302,10.17,-7.7,-1,260117,13214100,0.932
7888,1,170126,12214200,3177319,45.432394,12.353883,2.82,294,2.14,-19.95,0,260117,13214200,0.934
7889,1,170126,12214200,3177724,45.432394,12.353883,2.82,288,-3.82,-14.72,0.41,260117,13214200,0.921
7890,1,170126,12214200,3178126,45.432394,12.353883,2.73,285,-6.75,-7.29,0.81,260117,13214200,0.894
7891,1,170126,12214300,3178531,45.432395,12.353898,2.73,284,-7.67,-2.28,1.21,260117,13214300,0.858
7892,1,170126,12214300,3178933,45.432395,12.353898,2.73,285,-6.61,2.65,1.61,260117,13214300,0.815
7893,1,170126,12214400,3179333,45.432396,12.353914,2.73,286,-5.55,2.64,2.01,260117,13214400,0.77
7894,1,170126,12214400,3179734,45.432396,12.353914,2.73,287,-4.5,2.61,2.41,260117,13214400,0.727
7895,1,170126,12214400,3180134,45.432396,12.353914,2.83,289,-2.48,5.06,2.82,260117,13214400,0.694
7896,1,170126,12214500,3180537,45.432398,12.35393,2.83,291,-0.47,4.97,3.22,260117,13214500,0.657
7897,1,170126,12214500,3180938,45.432398,12.35393,2.74,294,2.5,7.42,0.4,260117,13214500,0.649
7898,1,170126,12214600,3181337,45.4324,12.353944,2.74,296,4.46,4.9,0.8,260117,13214600,0.639
7899,1,170126,12214600,3181737,45.4324,12.353944,2.74,299,7.38,7.31,1.2,260117,13214600,0.658
7900,1,170126,12214600,3182136,45.4324,12.353944,2.44,301,9.29,4.78,-1,260117,13214600,0.672
7901,1,170126,12214700,3182539,45.432402,12.353959,2.44,303,11.17,4.68,-1,260117,13214700,0.691
7902,1,170126,12214700,3182980,45.432402,12.353959,2.85,305,13.04,4.24,-1,260117,13214700,0.714
7903,1,170126,12214800,3183381,45.432403,12.353974,2.85,306,13.9,2.14,-1,260117,13214800,0.728
7904,1,170126,12214800,3183783,45.432403,12.353974,2.85,307,14.75,2.12,-1,260117,13214800,0.743
7905,1,170126,12214800,3184184,45.432403,12.353974,2.2,308,15.6,2.1,-1,260117,13214800,0.758
7906,1,170126,12214900,3184592,45.432405,12.353989,2.2,309,16.43,2.04,-1,260117,13214900,0.775
7907,1,170126,12214900,3184993,45.432405,12.353989,3.03,308,15.28,-2.88,-1,260117,13214900,0.788
7908,1,170126,12215000,3185396,45.432406,12.354005,3.03,308,15.12,-0.38,-1,260117,13215000,0.785
7909,1,170126,12215000,3185799,45.432406,12.354005,2.69,307,13.98,-2.83,-1,260117,13215000,0.791
7910,1,170126,12215000,3186201,45.432406,12.354005,2.69,311,17.8,9.5,-1,260117,13215000,0.822
7911,1,170126,12215100,3186605,45.432407,12.354021,2.69,310,16.63,-2.89,-1,260117,13215100,0.832
7912,1,170126,12215100,3187007,45.432407,12.354021,2.39,305,11.52,-12.73,-1,260117,13215100,0.857
7913,1,170126,12215200,3187411,45.432408,12.354036,2.39,295,1.5,-24.79,0,260117,13215200,0.879
7914,1,170126,12215200,3187813,45.432408,12.354036,2.69,288,-5.44,-17.28,0.4,260117,13215200,0.897
7915,1,170126,12215200,3188215,45.432408,12.354036,2.69,286,-7.37,-4.79,0.8,260117,13215200,0.894
7916,1,170126,12215300,3188617,45.432408,12.354052,2.69,286,-7.29,0.18,1.21,260117,13215300,0.876
7917,1,170126,12215300,3189020,45.432408,12.354052,2.81,288,-5.24,5.09,1.61,260117,13215300,0.847
7918,1,170126,12215400,3189420,45.432408,12.354069,2.81,291,-2.22,7.56,2.01,260117,13215400,0.813
7919,1,170126,12215400,3189821,45.432408,12.354069,2.81,295,1.76,9.93,2.41,260117,13215400,0.794
7920,1,170126,12215400,3190220,45.432408,12.354069,2.81,298,4.72,7.4,0.4,260117,13215400,0.78
7921,1,170126,12215500,3190660,45.432409,12.354084,2.81,300,6.65,4.39,0.84,260117,13215500,0.763
7922,1,170126,12215500,3191065,45.432409,12.354084,2.62,300,6.58,-0.16,1.24,260117,13215500,0.736
7923,1,170126,12215600,3191465,45.432409,12.354101,2.62,300,6.52,-0.16,1.64,260117,13215600,0.703
7924,1,170126,12215600,3191866,45.432409,12.354101,2.91,302,8.43,4.78,-1,260117,13215600,0.711
7925,1,170126,12215700,3192266,45.432408,12.354118,2.91,303,9.34,2.26,-1,260117,13215700,0.708
7926,1,170126,12215700,3192667,45.432408,12.354118,2.91,305,11.22,4.7,-1,260117,13215700,0.729
7927,1,170126,12215700,3193071,45.432408,12.354118,2.74,308,14.08,7.07,-1,260117,13215700,0.769
7928,1,170126,12215800,3193472,45.432409,12.354133,2.74,309,14.93,2.12,-1,260117,13215800,0.786
7929,1,170126,12215800,3193874,45.432409,12.354133,2.69,311,16.76,4.55,-1,260117,13215800,0.817
7930,1,170126,12215900,3194275,45.43241,12.354149,2.69,312,17.58,2.05,-1,260117,13215900,0.834
7931,1,170126,12215900,3194677,45.43241,12.354149,2.69,313,18.4,2.03,-1,260117,13215900,0.852
7932,1,170126,12215900,3195081,45.43241,12.354149,2.65,312,17.22,-2.91,-1,260117,13215900,0.865
7933,1,170126,12220000,3195484,45.43241,12.354165,2.65,312,17.05,-0.43,-1,260117,13220000,0.862
7934,1,170126,12220000,3195887,45.43241,12.354165,2.8,312,16.88,-0.42,-1,260117,13220000,0.859
7935,1,170126,12220100,3196289,45.43241,12.354182,2.8,310,14.73,-5.35,-1,260117,13220100,0.873
7936,1,170126,12220100,3196692,45.43241,12.354182,2.8,305,9.63,-12.65,-1,260117,13220100,0.892
7937,1,170126,12220100,3197097,45.43241,12.354182,2.97,301,5.58,-10.02,-1,260117,13220100,0.89
7938,1,170126,12220200,3197500,45.432412,12.354199,2.97,299,3.54,-5.05,-1,260117,13220200,0.873
7939,1,170126,12220200,3197945,45.432412,12.354199,2.76,300,4.5,2.15,-1,260117,13220200,0.844
7940,1,170126,12220300,3198345,45.432412,12.354214,2.76,302,6.43,4.84,-1,260117,13220300,0.822
7941,1,170126,12220300,3198746,45.432412,12.354214,2.76,305,9.34,7.25,-1,260117,13220300,0.831
7942,1,170126,12220300,3199148,45.432412,12.354214,2.59,307,11.22,4.69,-1,260117,13220300,0.833
7943,1,170126,12220400,3199550,45.432412,12.35423,2.59,310,14.08,7.11,-1,260117,13220400,0.858
7944,1,170126,12220400,3199951,45.432412,12.35423,2.72,312,15.92,4.59,-1,260117,13220400,0.875
7945,1,170126,12220500,3200352,45.432412,12.354247,2.72,315,18.73,7.01,-1,260117,13220500,0.893
7946,1,170126,12220500,3200754,45.432412,12.354247,2.72,316,19.53,2,-1,260117,13220500,0.905
7947,1,170126,12220500,3201163,45.432412,12.354247,3.19,317,20.33,1.94,-1,260117,13220500,0.916
7948,1,170126,12220600,3201565,45.432411,12.354264,3.19,319,22.11,4.42,-1,260117,13220600,0.929
7949,1,170126,12220600,3201966,45.432411,12.354264,2.91,320,22.87,1.92,-1,260117,13220600,0.939
7950,1,170126,12220700,3202367,45.432409,12.35428,2.91,321,23.64,1.9,-1,260117,13220700,0.948
7951,1,170126,12220700,3202769,45.432409,12.35428,2.91,322,24.39,1.87,-1,260117,13220700,0.956
7952,1,170126,12220700,3203170,45.432409,12.35428,2.8,324,26.13,4.33,-1,260117,13220700,0.963
7953,1,170126,12220800,3203575,45.432409,12.354297,2.8,325,26.85,1.8,-1,260117,13220800,0.968
7954,1,170126,12220800,3203980,45.432409,12.354297,2.89,325,26.59,-0.66,-1,260117,13220800,0.973
7955,1,170126,12220900,3204382,45.43241,12.354314,2.89,324,25.33,-3.12,-1,260117,13220900,0.977
7956,1,170126,12220900,3204825,45.43241,12.354314,2.78,324,25.08,-0.57,-1,260117,13220900,0.974
7957,1,170126,12221000,3205227,45.432412,12.35433,2.78,324,24.83,-0.62,-1,260117,13221000,0.97
7958,1,170126,12221000,3205632,45.432412,12.35433,2.78,325,25.57,1.83,-1,260117,13221000,0.974
7959,1,170126,12221000,3206033,45.432412,12.35433,3.05,327,27.29,4.3,-1,260117,13221000,0.978
7960,1,170126,12221100,3206434,45.432414,12.354346,3.05,327,27.02,-0.68,-1,260117,13221100,0.976
7961,1,170126,12221100,3206837,45.432414,12.354346,2.64,334,33.68,16.53,-1,260117,13221100,0.98
7962,1,170126,12221200,3207239,45.432415,12.354361,2.64,333,32.35,-3.3,-1,260117,13221200,0.983
7963,1,170126,12221200,3207644,45.432415,12.354361,2.64,326,25.1,-17.91,-1,260117,13221200,0.986
7964,1,170126,12221200,3208047,45.432415,12.354361,2.78,326,24.85,-0.62,-1,260117,13221200,0.97
7965,1,170126,12221300,3208450,45.432416,12.354377,2.78,325,23.61,-3.07,-1,260117,13221300,0.967
7966,1,170126,12221300,3208853,45.432416,12.354377,2.72,324,22.38,-3.04,-1,260117,13221300,0.96
7967,1,170126,12221400,3209255,45.432417,12.354393,2.72,322,20.18,-5.48,-1,260117,13221400,0.961
7968,1,170126,12221400,3209661,45.432417,12.354393,2.72,318,16.02,-10.25,-1,260117,13221400,0.967
7969,1,170126,12221400,3210064,45.432417,12.354393,2.97,313,10.91,-12.68,-1,260117,13221400,0.972
7970,1,170126,12221500,3210468,45.432418,12.354409,2.97,310,7.83,-7.62,-1,260117,13221500,0.958
7971,1,170126,12221500,3210873,45.432418,12.354409,2.72,311,8.74,2.25,-1,260117,13221500,0.931
7972,1,170126,12221600,3211273,45.432418,12.354426,2.72,312,9.64,2.26,-1,260117,13221600,0.893
7973,1,170126,12221600,3211677,45.432418,12.354426,2.72,307,4.6,-12.49,-1,260117,13221600,0.898
7974,1,170126,12221600,3212094,45.432418,12.354426,2.85,297,-5.35,-23.85,0,260117,13221600,0.913
7975,1,170126,12221700,3212497,45.43242,12.354442,2.85,290,-12.23,-17.06,0.4,260117,13221700,0.926
7976,1,170126,12221700,3212901,45.43242,12.354442,2.76,285,-17.05,-11.95,0.81,260117,13221700,0.937
7977,1,170126,12221800,3213304,45.432421,12.354458,2.76,284,-17.87,-2.03,1.21,260117,13221800,0.929
7978,1,170126,12221800,3213710,45.432421,12.354458,2.76,286,-15.71,5.32,1.62,260117,13221800,0.919
7979,1,170126,12221800,3214111,45.432421,12.354458,3.11,290,-11.6,10.27,2.02,260117,13221800,0.923
7980,1,170126,12221900,3214514,45.432423,12.354475,3.11,294,-7.52,10.11,2.42,260117,13221900,0.912
7981,1,170126,12221900,3214916,45.432423,12.354475,2.75,297,-4.48,7.58,2.82,260117,13221900,0.888
7982,1,170126,12222000,3215316,45.432424,12.354491,2.75,299,-2.45,5.06,3.22,260117,13222000,0.853
7983,1,170126,12222000,3215720,45.432424,12.354491,2.75,302,0.54,7.41,3.63,260117,13222000,0.812
7984,1,170126,12222000,3216119,45.432424,12.354491,2.66,305,3.51,7.43,0.4,260117,13222000,0.789
7985,1,170126,12222100,3216519,45.432425,12.354508,2.66,307,5.45,4.86,0.8,260117,13222100,0.763
7986,1,170126,12222100,3216919,45.432425,12.354508,3.11,308,6.39,2.34,1.2,260117,13222100,0.729
7987,1,170126,12222200,3217318,45.432425,12.354525,3.11,310,8.3,4.8,-1,260117,13222200,0.725
7988,1,170126,12222200,3217725,45.432425,12.354525,3.11,311,9.21,2.23,-1,260117,13222200,0.709
7989,1,170126,12222200,3218125,45.432425,12.354525,2.84,312,10.11,2.24,-1,260117,13222200,0.7
7990,1,170126,12222300,3218527,45.432426,12.354541,2.84,311,9.02,-2.71,-1,260117,13222300,0.692
7991,1,170126,12222300,3218928,45.432426,12.354541,2.46,306,3.98,-12.57,-1,260117,13222300,0.72
7992,1,170126,12222400,3219330,45.432428,12.354557,2.46,302,-0.02,-9.95,0,260117,13222400,0.729
7993,1,170126,12222400,3219734,45.432428,12.354557,2.46,302,-0.02,0,0.4,260117,13222400,0.722
7994,1,170126,12222400,3220134,45.432428,12.354557,2.82,301,-1.01,-2.47,0.4,260117,13222400,0.704
7995,1,170126,12222500,3220536,45.43243,12.354572,2.82,303,0.98,4.95,0.4,260117,13222500,0.678
7996,1,170126,12222500,3220935,45.43243,12.354572,2.59,305,2.95,4.94,0.4,260117,13222500,0.661
7997,1,170126,12222600,3221334,45.432431,12.354587,2.59,304,1.93,-2.56,0.8,260117,13222600,0.637
7998,1,170126,12222600,3221735,45.432431,12.354587,2.59,303,0.92,-2.52,0.4,260117,13222600,0.607
7999,1,170126,12222600,3222138,45.432431,12.354587,2.83,303,0.91,-0.02,0.4,260117,13222600,0.574
8000,1,170126,12222700,3222539,45.432431,12.354603,2.83,304,1.89,2.45,0.4,260117,13222700,0.549
8001,1,170126,12222700,3222938,45.432431,12.354603,2.74,306,3.85,4.92,0.4,260117,13222700,0.56
8002,1,170126,12222800,3223337,45.43243,12.354618,2.74,308,5.79,4.87,0.8,260117,13222800,0.58
8003,1,170126,12222800,3223737,45.43243,12.354618,2.74,311,8.71,7.28,-1,260117,13222800,0.625
8004,1,170126,12222800,3224143,45.43243,12.354618,2.55,311,8.62,-0.21,-1,260117,13222800,0.647
8005,1,170126,12222900,3224545,45.432428,12.354633,2.55,310,7.54,-2.68,-1,260117,13222900,0.653
8006,1,170126,12222900,3224946,45.432428,12.354633,2.83,310,7.47,-0.19,-1,260117,13222900,0.645
8007,1,170126,12223000,3225347,45.432426,12.35465,2.83,310,7.39,-0.19,-1,260117,13223000,0.628
8008,1,170126,12223000,3225749,45.432426,12.35465,2.9,307,4.35,-7.57,-1,260117,13223000,0.651
8009,1,170126,12223000,3226152,45.432426,12.35465,2.9,303,0.35,-9.93,0,260117,13223000,0.665
8010,1,170126,12223100,3226553,45.432426,12.354665,2.9,302,-0.65,-2.48,0.4,260117,13223100,0.664
8011,1,170126,12223100,3226955,45.432426,12.354665,2.75,304,1.34,4.94,0.4,260117,13223100,0.65
8012,1,170126,12223200,3227354,45.432426,12.354681,2.75,305,2.31,2.45,0.4,260117,13223200,0.629
8013,1,170126,12223200,3227754,45.432426,12.354681,2.75,308,5.26,7.37,0.8,260117,13223200,0.657
8014,1,170126,12223200,3228155,45.432426,12.354681,2.8,309,6.2,2.34,1.2,260117,13223200,0.666
8015,1,170126,12223300,3228555,45.432426,12.354697,2.8,309,6.14,-0.15,1.6,260117,13223300,0.661
8016,1,170126,12223300,3228956,45.432426,12.354697,2.82,303,0.14,-14.97,2,260117,13223300,0.704
8017,1,170126,12223400,3229357,45.432425,12.354714,2.82,295,-7.79,-19.75,0.4,260117,13223400,0.748
8018,1,170126,12223400,3229760,45.432425,12.354714,2.81,290,-12.66,-12.09,0.8,260117,13223400,0.786
8019,1,170126,12223400,3230166,45.432425,12.354714,2.81,287,-15.5,-7,1.21,260117,13223400,0.818
8020,1,170126,12223500,3230569,45.432426,12.35473,2.81,286,-16.34,-2.07,1.61,260117,13223500,0.841
8021,1,170126,12223500,3230975,45.432426,12.35473,2.9,288,-14.19,5.28,2.02,260117,13223500,0.865
8022,1,170126,12223600,3231377,45.432426,12.354746,2.9,290,-12.07,5.28,2.42,260117,13223600,0.876
8023,1,170126,12223600,3231779,45.432426,12.354746,2.66,287,-14.92,-7.09,2.82,260117,13223600,0.895
8024,1,170126,12223600,3232183,45.432426,12.354746,2.66,283,-18.73,-9.43,3.23,260117,13223600,0.911
8025,1,170126,12223700,3232586,45.432426,12.354761,2.66,280,-21.51,-6.9,3.63,260117,13223700,0.924
8026,1,170126,12223700,3232988,45.432426,12.354761,2.65,280,-21.3,0.54,4.03,260117,13223700,0.935
8027,1,170126,12223800,3233390,45.432427,12.354776,2.65,281,-20.1,2.99,4.43,260117,13223800,0.945
8028,1,170126,12223800,3233792,45.432427,12.354776,2.55,285,-15.93,10.35,4.84,260117,13223800,0.953
8029,1,170126,12223900,3234197,45.432428,12.354793,2.55,292,-8.85,17.5,5.24,260117,13223900,0.96
8030,1,170126,12223900,3234599,45.432428,12.354793,2.55,295,-5.79,7.61,5.64,260117,13223900,0.948
8031,1,170126,12223900,3234999,45.432428,12.354793,3.12,296,-4.74,2.62,6.04,260117,13223900,0.922
8032,1,170126,12224000,3235400,45.432427,12.354808,3.12,295,-5.68,-2.35,6.44,260117,13224000,0.886
8033,1,170126,12224000,3235802,45.432427,12.354808,2.46,294,-6.61,-2.32,6.85,260117,13224000,0.845
8034,1,170126,12224100,3236206,45.432426,12.354824,2.46,294,-6.55,0.16,7.25,260117,13224100,0.799
8035,1,170126,12224100,3236607,45.432426,12.354824,2.46,294,-6.48,0.16,7.65,260117,13224100,0.755
8036,1,170126,12224100,3237007,45.432426,12.354824,3,296,-4.44,5.11,8.05,260117,13224100,0.743
