id,latitude,longitude,date_uploaded,sentiment
54999866429,51.527737,-0.079804,1766425028,0.0
54999603386,51.527737,-0.079804,1766425029,0.0
54997882044,51.524265,-0.08568,1766397120,0.0
51300447773,51.517977,-0.074621,1766383920,0.0
48127855246,51.525079,-0.082408,1766383364,0.0
54998047396,51.523758,-0.086425,1766357110,0.0
54996206812,51.516063,-0.069828,1766318541,0.0
54997001813,51.522641,-0.070642,1766306155,0.0
54995941422,51.522805,-0.070545,1766306156,0.0
54997001603,51.522836,-0.069984,1766306156,0.0
54996825101,51.522913,-0.069659,1766306157,0.0
54995940982,51.522905,-0.069578,1766306158,0.0
54997001413,51.522902,-0.069675,1766306157,0.0
54995940822,51.522738,-0.069484,1766306160,0.0
54996824786,51.522686,-0.069128,1766306160,0.0
54996824596,51.522686,-0.069325,1766306160,0.0
54995940387,51.522669,-0.068931,1766306161,0.0
54997123850,51.52265,-0.068806,1766306161,0.0
54996824411,51.523252,-0.071467,1766306162,0.0
54995939937,51.523616,-0.075017,1766306163,0.0
54997102400,51.518463,-0.081753,1766300753,0.0
54996802726,51.518463,-0.081753,1766300753,0.0
54996084849,51.523964,-0.078556,1766254875,0.0
54995556818,51.524124,-0.078009,1766233956,0.0
54995556683,51.524732,-0.076925,1766233956,0.0
54994877015,51.515969,-0.075653,1766186668,0.0
54994250546,51.523076,-0.086302,1766172148,0.0
54994512109,51.523076,-0.086302,1766172151,0.0
54993367672,51.523076,-0.086302,1766172149,0.0
54994552610,51.523076,-0.086302,1766172150,0.0
54994250541,51.523076,-0.086302,1766172150,0.0
54993367662,51.523076,-0.086302,1766172151,0.0
54994431368,51.523076,-0.086302,1766172154,0.0
54994512079,51.523076,-0.086302,1766172152,0.0
54993152275,51.518263,-0.07648,1766106402,0.0
54992855436,51.517333,-0.075872,1766106386,0.0
54992855251,51.516802,-0.074944,1766106377,0.0
54991837979,51.521261,-0.071445,1766057325,0.0
54990694537,51.522208,-0.074978,1766057326,0.0
54991579741,51.521261,-0.071445,1766057325,0.0
54991579736,51.520552,-0.072039,1766057325,0.0
54990456742,51.524098,-0.074136,1766044736,0.0
54991577055,51.517534,-0.080803,1766040223,0.0
54990932653,51.516822,-0.081128,1766011778,0.0
54988485554,51.51853,-0.089628,1765904408,0.0
54988414238,51.518527,-0.089237,1765904408,0.0
54988413853,51.515666,-0.070481,1765904390,0.0
54988517940,51.519561,-0.060731,1765904378,0.0
